timestamp,level,unit,message
2025-12-14T15:57:49.000Z,WARNING,kernel,[UFW BLOCK] IN=wlan0 OUT= MAC=01:00:5e:00:00:01:64:85:05:25:cb:1a:08:00 SRC=192.168.1.1 DST=224.0.0.1 LEN=36 TOS=0x00 PREC=0x00 TTL=1 ID=23453 DF PROTO=2 
2025-12-14T15:59:52.000Z,WARNING,kernel,[UFW BLOCK] IN=wlan0 OUT= MAC=14:18:c3:78:b7:a7:64:85:05:25:cb:1a:08:00 SRC=1.1.1.1 DST=192.168.1.16 LEN=146 TOS=0x00 PREC=0x00 TTL=58 ID=4312 DF PROTO=UDP SPT=53 DPT=54753 LEN=126 
2025-12-14T15:59:54.000Z,WARNING,kernel,[UFW BLOCK] IN=wlan0 OUT= MAC=01:00:5e:00:00:01:64:85:05:25:cb:1a:08:00 SRC=192.168.1.1 DST=224.0.0.1 LEN=36 TOS=0x00 PREC=0x00 TTL=1 ID=33242 DF PROTO=2 
2025-12-14T16:01:59.000Z,WARNING,kernel,[UFW BLOCK] IN=wlan0 OUT= MAC=01:00:5e:00:00:01:64:85:05:25:cb:1a:08:00 SRC=192.168.1.1 DST=224.0.0.1 LEN=36 TOS=0x00 PREC=0x00 TTL=1 ID=38613 DF PROTO=2 
2025-12-14T16:12:24.000Z,WARNING,kernel,[UFW BLOCK] IN=wlan0 OUT= MAC=01:00:5e:00:00:01:64:85:05:25:cb:1a:08:00 SRC=192.168.1.1 DST=224.0.0.1 LEN=36 TOS=0x00 PREC=0x00 TTL=1 ID=63945 DF PROTO=2 
2025-12-14T16:14:06.000Z,ERROR,kernel,pcieport 0000:00:1d.2: AER:   Error of this Agent is reported first
2025-12-14T16:14:06.000Z,WARNING,kernel,nvme 0000:07:00.0: PCIe Bus Error: severity=Correctable; type=Physical Layer; (Receiver ID)
2025-12-14T16:14:06.000Z,WARNING,kernel,nvme 0000:07:00.0:   device [8086:0975] error status/mask=00000001/00002000
2025-12-14T16:14:06.000Z,WARNING,kernel,nvme 0000:07:00.0:    [ 0] RxErr                  (First)
2025-12-14T16:14:29.000Z,WARNING,kernel,[UFW BLOCK] IN=wlan0 OUT= MAC=01:00:5e:00:00:01:64:85:05:25:cb:1a:08:00 SRC=192.168.1.1 DST=224.0.0.1 LEN=36 TOS=0x00 PREC=0x00 TTL=1 ID=10172 DF PROTO=2 
2025-12-14T16:18:56.000Z,WARNING,dbus-broker.service,Activation request for 'org.freedesktop.ModemManager1' failed: The systemd unit 'dbus-org.freedesktop.ModemManager1.service' could not be found.
2025-12-14T16:18:56.000Z,WARNING,user@60578.service,Type GITypeInfo of property NM.Object::client does not match return type GITypeInfo of getter get_client. Falling back to slow path
2025-12-14T16:18:56.000Z,WARNING,user@60578.service,Failed to grab accelerator for keybinding settings:playback-repeat
2025-12-14T16:18:56.000Z,WARNING,user@60578.service,Failed to grab accelerator for keybinding settings:hibernate
2025-12-14T16:18:57.000Z,WARNING,user@60578.service,Unable to get default sink
2025-12-14T16:19:21.000Z,WARNING,user@1002.service,swaync.service: Failed with result 'exit-code'.
2025-12-14T16:19:21.000Z,ERROR,user@1002.service,Failed to start Swaync notification daemon.
2025-12-14T16:19:21.000Z,WARNING,user@1002.service,swaync.service: Start request repeated too quickly.
2025-12-14T16:19:21.000Z,WARNING,user@1002.service,swaync.service: Failed with result 'exit-code'.
2025-12-14T16:19:21.000Z,ERROR,user@1002.service,Failed to start Swaync notification daemon.
2025-12-14T16:20:44.000Z,WARNING,kernel,[UFW BLOCK] IN=wlan0 OUT= MAC=01:00:5e:00:00:01:64:85:05:25:cb:1a:08:00 SRC=192.168.1.1 DST=224.0.0.1 LEN=36 TOS=0x00 PREC=0x00 TTL=1 ID=30748 DF PROTO=2 
2025-12-14T16:22:49.000Z,WARNING,kernel,[UFW BLOCK] IN=wlan0 OUT= MAC=01:00:5e:00:00:01:64:85:05:25:cb:1a:08:00 SRC=192.168.1.1 DST=224.0.0.1 LEN=36 TOS=0x00 PREC=0x00 TTL=1 ID=34603 DF PROTO=2 
2025-12-14T16:23:51.000Z,WARNING,kernel,[UFW BLOCK] IN=wlan0 OUT= MAC=14:18:c3:78:b7:a7:64:85:05:25:cb:1a:08:00 SRC=104.18.26.48 DST=192.168.1.16 LEN=91 TOS=0x00 PREC=0x00 TTL=58 ID=49628 DF PROTO=TCP SPT=443 DPT=59876 WINDOW=16 RES=0x00 AC
2025-12-14T16:24:54.000Z,WARNING,kernel,[UFW BLOCK] IN=wlan0 OUT= MAC=01:00:5e:00:00:01:64:85:05:25:cb:1a:08:00 SRC=192.168.1.1 DST=224.0.0.1 LEN=36 TOS=0x00 PREC=0x00 TTL=1 ID=36037 DF PROTO=2 
2025-12-14T16:26:59.000Z,WARNING,kernel,[UFW BLOCK] IN=wlan0 OUT= MAC=01:00:5e:00:00:01:64:85:05:25:cb:1a:08:00 SRC=192.168.1.1 DST=224.0.0.1 LEN=36 TOS=0x00 PREC=0x00 TTL=1 ID=38445 DF PROTO=2 
2025-12-14T16:29:04.000Z,WARNING,kernel,[UFW BLOCK] IN=wlan0 OUT= MAC=01:00:5e:00:00:01:64:85:05:25:cb:1a:08:00 SRC=192.168.1.1 DST=224.0.0.1 LEN=36 TOS=0x00 PREC=0x00 TTL=1 ID=45386 DF PROTO=2 
2025-12-14T16:30:06.000Z,WARNING,kernel,warning: `ThreadPoolForeg' uses wireless extensions which will stop working for Wi-Fi 7 hardware; use nl80211
2025-12-14T16:31:09.000Z,WARNING,kernel,[UFW BLOCK] IN=wlan0 OUT= MAC=01:00:5e:00:00:01:64:85:05:25:cb:1a:08:00 SRC=192.168.1.1 DST=224.0.0.1 LEN=36 TOS=0x00 PREC=0x00 TTL=1 ID=56652 DF PROTO=2 
2025-12-14T16:33:14.000Z,WARNING,kernel,[UFW BLOCK] IN=wlan0 OUT= MAC=01:00:5e:00:00:01:64:85:05:25:cb:1a:08:00 SRC=192.168.1.1 DST=224.0.0.1 LEN=36 TOS=0x00 PREC=0x00 TTL=1 ID=1787 DF PROTO=2 
2025-12-14T16:35:19.000Z,WARNING,kernel,[UFW BLOCK] IN=wlan0 OUT= MAC=01:00:5e:00:00:01:64:85:05:25:cb:1a:08:00 SRC=192.168.1.1 DST=224.0.0.1 LEN=36 TOS=0x00 PREC=0x00 TTL=1 ID=4852 DF PROTO=2 
2025-12-14T16:37:24.000Z,WARNING,kernel,[UFW BLOCK] IN=wlan0 OUT= MAC=01:00:5e:00:00:01:64:85:05:25:cb:1a:08:00 SRC=192.168.1.1 DST=224.0.0.1 LEN=36 TOS=0x00 PREC=0x00 TTL=1 ID=13518 DF PROTO=2 
2025-12-14T16:39:29.000Z,WARNING,kernel,[UFW BLOCK] IN=wlan0 OUT= MAC=01:00:5e:00:00:01:64:85:05:25:cb:1a:08:00 SRC=192.168.1.1 DST=224.0.0.1 LEN=36 TOS=0x00 PREC=0x00 TTL=1 ID=15890 DF PROTO=2 
2025-12-14T16:41:34.000Z,WARNING,kernel,[UFW BLOCK] IN=wlan0 OUT= MAC=01:00:5e:00:00:01:64:85:05:25:cb:1a:08:00 SRC=192.168.1.1 DST=224.0.0.1 LEN=36 TOS=0x00 PREC=0x00 TTL=1 ID=23870 DF PROTO=2 
2025-12-14T16:43:39.000Z,WARNING,kernel,[UFW BLOCK] IN=wlan0 OUT= MAC=01:00:5e:00:00:01:64:85:05:25:cb:1a:08:00 SRC=192.168.1.1 DST=224.0.0.1 LEN=36 TOS=0x00 PREC=0x00 TTL=1 ID=25081 DF PROTO=2 
2025-12-14T16:45:44.000Z,WARNING,kernel,[UFW BLOCK] IN=wlan0 OUT= MAC=01:00:5e:00:00:01:64:85:05:25:cb:1a:08:00 SRC=192.168.1.1 DST=224.0.0.1 LEN=36 TOS=0x00 PREC=0x00 TTL=1 ID=36090 DF PROTO=2 
2025-12-14T16:47:41.000Z,WARNING,init.scope,audit-rules.service: Failed with result 'exit-code'.
2025-12-14T16:47:41.000Z,ERROR,init.scope,Failed to start Load Audit Rules.
2025-12-14T16:47:49.000Z,WARNING,kernel,[UFW BLOCK] IN=wlan0 OUT= MAC=01:00:5e:00:00:01:64:85:05:25:cb:1a:08:00 SRC=192.168.1.1 DST=224.0.0.1 LEN=36 TOS=0x00 PREC=0x00 TTL=1 ID=43366 DF PROTO=2 
2025-12-14T16:49:54.000Z,WARNING,kernel,[UFW BLOCK] IN=wlan0 OUT= MAC=01:00:5e:00:00:01:64:85:05:25:cb:1a:08:00 SRC=192.168.1.1 DST=224.0.0.1 LEN=36 TOS=0x00 PREC=0x00 TTL=1 ID=49902 DF PROTO=2 
2025-12-14T16:50:27.000Z,WARNING,kernel,audit: audit_lost=1 audit_rate_limit=0 audit_backlog_limit=64
2025-12-14T16:50:27.000Z,ERROR,kernel,audit: kauditd retry queue overflow
2025-12-14T16:51:13.000Z,WARNING,kernel,audit: audit_lost=2 audit_rate_limit=0 audit_backlog_limit=64
2025-12-14T16:51:13.000Z,ERROR,kernel,audit: kauditd retry queue overflow
2025-12-14T16:51:59.000Z,WARNING,kernel,[UFW BLOCK] IN=wlan0 OUT= MAC=01:00:5e:00:00:01:64:85:05:25:cb:1a:08:00 SRC=192.168.1.1 DST=224.0.0.1 LEN=36 TOS=0x00 PREC=0x00 TTL=1 ID=56147 DF PROTO=2 
2025-12-14T16:52:04.000Z,ERROR,kernel,audit: kauditd retry queue overflow
2025-12-14T16:52:50.000Z,WARNING,kernel,audit: audit_lost=4 audit_rate_limit=0 audit_backlog_limit=64
2025-12-14T16:52:50.000Z,ERROR,kernel,audit: kauditd retry queue overflow
2025-12-14T16:53:01.000Z,WARNING,kernel,audit: audit_lost=5 audit_rate_limit=0 audit_backlog_limit=64
2025-12-14T16:53:01.000Z,ERROR,kernel,audit: kauditd retry queue overflow
2025-12-14T16:53:01.000Z,WARNING,kernel,audit: audit_lost=5 audit_rate_limit=0 audit_backlog_limit=64
2025-12-14T16:53:01.000Z,ERROR,kernel,audit: kauditd retry queue overflow
2025-12-14T16:54:04.000Z,WARNING,kernel,[UFW BLOCK] IN=wlan0 OUT= MAC=01:00:5e:00:00:01:64:85:05:25:cb:1a:08:00 SRC=192.168.1.1 DST=224.0.0.1 LEN=36 TOS=0x00 PREC=0x00 TTL=1 ID=61788 DF PROTO=2 
2025-12-14T16:54:20.000Z,WARNING,kernel,audit: audit_lost=6 audit_rate_limit=0 audit_backlog_limit=64
2025-12-14T16:54:20.000Z,ERROR,kernel,audit: kauditd retry queue overflow
2025-12-14T16:56:09.000Z,WARNING,kernel,audit: audit_lost=9 audit_rate_limit=0 audit_backlog_limit=64
2025-12-14T16:56:09.000Z,ERROR,kernel,audit: kauditd retry queue overflow
2025-12-14T16:56:09.000Z,WARNING,kernel,[UFW BLOCK] IN=wlan0 OUT= MAC=01:00:5e:00:00:01:64:85:05:25:cb:1a:08:00 SRC=192.168.1.1 DST=224.0.0.1 LEN=36 TOS=0x00 PREC=0x00 TTL=1 ID=1807 DF PROTO=2 
2025-12-14T16:56:09.000Z,WARNING,kernel,audit: audit_lost=10 audit_rate_limit=0 audit_backlog_limit=64
2025-12-14T16:56:09.000Z,ERROR,kernel,audit: kauditd retry queue overflow
2025-12-14T16:57:11.000Z,WARNING,kernel,audit: audit_lost=11 audit_rate_limit=0 audit_backlog_limit=64
2025-12-14T16:57:11.000Z,ERROR,kernel,audit: kauditd retry queue overflow
2025-12-14T16:58:11.000Z,WARNING,kernel,audit: audit_lost=12 audit_rate_limit=0 audit_backlog_limit=64
2025-12-14T16:58:11.000Z,ERROR,kernel,audit: kauditd retry queue overflow
2025-12-14T16:58:14.000Z,WARNING,kernel,[UFW BLOCK] IN=wlan0 OUT= MAC=01:00:5e:00:00:01:64:85:05:25:cb:1a:08:00 SRC=192.168.1.1 DST=224.0.0.1 LEN=36 TOS=0x00 PREC=0x00 TTL=1 ID=7374 DF PROTO=2 
2025-12-14T16:59:17.000Z,WARNING,kernel,audit: audit_lost=13 audit_rate_limit=0 audit_backlog_limit=64
2025-12-14T16:59:17.000Z,ERROR,kernel,audit: kauditd retry queue overflow
2025-12-14T17:00:46.000Z,WARNING,kernel,kauditd_printk_skb: 47 callbacks suppressed
2025-12-14T17:00:46.000Z,WARNING,kernel,audit: audit_lost=14 audit_rate_limit=0 audit_backlog_limit=64
2025-12-14T17:00:46.000Z,ERROR,kernel,audit: kauditd retry queue overflow
2025-12-14T17:01:35.000Z,WARNING,kernel,audit: audit_lost=15 audit_rate_limit=0 audit_backlog_limit=64
2025-12-14T17:01:35.000Z,ERROR,kernel,audit: kauditd retry queue overflow
2025-12-14T17:02:13.000Z,WARNING,kernel,audit: audit_lost=16 audit_rate_limit=0 audit_backlog_limit=64
2025-12-14T17:02:13.000Z,ERROR,kernel,audit: kauditd retry queue overflow
2025-12-14T17:05:14.000Z,WARNING,kernel,kauditd_printk_skb: 53 callbacks suppressed
2025-12-14T17:05:14.000Z,WARNING,kernel,audit: audit_lost=18 audit_rate_limit=0 audit_backlog_limit=64
2025-12-14T17:05:14.000Z,ERROR,kernel,audit: kauditd retry queue overflow
2025-12-14T17:05:18.000Z,WARNING,kernel,audit: audit_lost=19 audit_rate_limit=0 audit_backlog_limit=64
2025-12-14T17:05:18.000Z,ERROR,kernel,audit: kauditd retry queue overflow
2025-12-14T17:06:10.000Z,WARNING,kernel,audit: audit_lost=20 audit_rate_limit=0 audit_backlog_limit=64
2025-12-14T17:06:10.000Z,ERROR,kernel,audit: kauditd retry queue overflow
2025-12-14T17:06:34.000Z,WARNING,kernel,[UFW BLOCK] IN=wlan0 OUT= MAC=01:00:5e:00:00:01:64:85:05:25:cb:1a:08:00 SRC=192.168.1.1 DST=224.0.0.1 LEN=36 TOS=0x00 PREC=0x00 TTL=1 ID=28128 DF PROTO=2 
2025-12-14T17:08:06.000Z,WARNING,kernel,audit: audit_lost=21 audit_rate_limit=0 audit_backlog_limit=64
2025-12-14T17:08:06.000Z,ERROR,kernel,audit: kauditd retry queue overflow
2025-12-14T17:08:24.000Z,WARNING,kernel,audit: audit_lost=22 audit_rate_limit=0 audit_backlog_limit=64
2025-12-14T17:08:24.000Z,ERROR,kernel,audit: kauditd retry queue overflow
2025-12-14T17:08:39.000Z,WARNING,kernel,[UFW BLOCK] IN=wlan0 OUT= MAC=01:00:5e:00:00:01:64:85:05:25:cb:1a:08:00 SRC=192.168.1.1 DST=224.0.0.1 LEN=36 TOS=0x00 PREC=0x00 TTL=1 ID=37410 DF PROTO=2 
2025-12-14T17:09:06.000Z,WARNING,kernel,audit: audit_lost=23 audit_rate_limit=0 audit_backlog_limit=64
2025-12-14T17:09:06.000Z,ERROR,kernel,audit: kauditd retry queue overflow
2025-12-14T17:10:16.000Z,WARNING,user@1002.service,asked to register item /org/freedesktop/secrets/collection/login/2; but it's already registered
2025-12-14T17:10:25.000Z,WARNING,user@1002.service,Unable to connect to the wsdd socket: No existe el fichero o el directorio
2025-12-14T17:10:25.000Z,WARNING,user@1002.service,Couldn't create directory monitor on wsdd:///. Error: Falló automount: Falló al establecer conexión con el demonio wssd subyacente.
2025-12-14T17:10:30.000Z,WARNING,user@1002.service,A backend call failed: Inhibiting other than idle not supported
2025-12-14T17:10:44.000Z,WARNING,kernel,[UFW BLOCK] IN=wlan0 OUT= MAC=01:00:5e:00:00:01:64:85:05:25:cb:1a:08:00 SRC=192.168.1.1 DST=224.0.0.1 LEN=36 TOS=0x00 PREC=0x00 TTL=1 ID=45088 DF PROTO=2 
2025-12-14T17:11:23.000Z,WARNING,user@1002.service,Unknown key gtk-monospace-font-name in /home/jnovoas/.config/gtk-3.0/settings.ini
2025-12-14T17:12:37.000Z,WARNING,kernel,audit: audit_lost=24 audit_rate_limit=0 audit_backlog_limit=64
2025-12-14T17:12:37.000Z,ERROR,kernel,audit: kauditd retry queue overflow
2025-12-14T17:12:49.000Z,WARNING,kernel,[UFW BLOCK] IN=wlan0 OUT= MAC=01:00:5e:00:00:01:64:85:05:25:cb:1a:08:00 SRC=192.168.1.1 DST=224.0.0.1 LEN=36 TOS=0x00 PREC=0x00 TTL=1 ID=49377 DF PROTO=2 
2025-12-14T17:14:13.000Z,WARNING,kernel,audit: audit_lost=25 audit_rate_limit=0 audit_backlog_limit=64
2025-12-14T17:14:13.000Z,ERROR,kernel,audit: kauditd retry queue overflow
2025-12-14T17:14:48.000Z,WARNING,kernel,audit: audit_lost=26 audit_rate_limit=0 audit_backlog_limit=64
2025-12-14T17:14:48.000Z,ERROR,kernel,audit: kauditd retry queue overflow
2025-12-14T17:14:54.000Z,WARNING,kernel,[UFW BLOCK] IN=wlan0 OUT= MAC=01:00:5e:00:00:01:64:85:05:25:cb:1a:08:00 SRC=192.168.1.1 DST=224.0.0.1 LEN=36 TOS=0x00 PREC=0x00 TTL=1 ID=61831 DF PROTO=2 
2025-12-14T17:16:18.000Z,WARNING,kernel,audit: audit_lost=27 audit_rate_limit=0 audit_backlog_limit=64
2025-12-14T17:16:18.000Z,ERROR,kernel,audit: kauditd retry queue overflow
2025-12-14T17:16:59.000Z,WARNING,kernel,[UFW BLOCK] IN=wlan0 OUT= MAC=01:00:5e:00:00:01:64:85:05:25:cb:1a:08:00 SRC=192.168.1.1 DST=224.0.0.1 LEN=36 TOS=0x00 PREC=0x00 TTL=1 ID=62865 DF PROTO=2 
2025-12-14T17:19:04.000Z,WARNING,kernel,[UFW BLOCK] IN=wlan0 OUT= MAC=01:00:5e:00:00:01:64:85:05:25:cb:1a:08:00 SRC=192.168.1.1 DST=224.0.0.1 LEN=36 TOS=0x00 PREC=0x00 TTL=1 ID=62882 DF PROTO=2 
2025-12-14T17:19:38.000Z,WARNING,kernel,kauditd_printk_skb: 171 callbacks suppressed
2025-12-14T17:19:39.000Z,WARNING,kernel,audit: audit_lost=31 audit_rate_limit=0 audit_backlog_limit=64
2025-12-14T17:19:39.000Z,ERROR,kernel,audit: kauditd retry queue overflow
2025-12-14T17:20:39.000Z,WARNING,kernel,kauditd_printk_skb: 52 callbacks suppressed
2025-12-14T17:20:39.000Z,WARNING,kernel,audit: audit_lost=33 audit_rate_limit=0 audit_backlog_limit=64
2025-12-14T17:20:39.000Z,ERROR,kernel,audit: kauditd retry queue overflow
2025-12-14T17:21:09.000Z,WARNING,kernel,[UFW BLOCK] IN=wlan0 OUT= MAC=01:00:5e:00:00:01:64:85:05:25:cb:1a:08:00 SRC=192.168.1.1 DST=224.0.0.1 LEN=36 TOS=0x00 PREC=0x00 TTL=1 ID=6011 DF PROTO=2 
2025-12-14T17:21:14.000Z,WARNING,kernel,audit: audit_lost=34 audit_rate_limit=0 audit_backlog_limit=64
2025-12-14T17:21:14.000Z,ERROR,kernel,audit: kauditd retry queue overflow
2025-12-14T17:22:39.000Z,WARNING,kernel,audit: audit_lost=35 audit_rate_limit=0 audit_backlog_limit=64
2025-12-14T17:22:39.000Z,ERROR,kernel,audit: kauditd retry queue overflow
2025-12-14T17:23:14.000Z,WARNING,kernel,[UFW BLOCK] IN=wlan0 OUT= MAC=01:00:5e:00:00:01:64:85:05:25:cb:1a:08:00 SRC=192.168.1.1 DST=224.0.0.1 LEN=36 TOS=0x00 PREC=0x00 TTL=1 ID=15644 DF PROTO=2 
2025-12-14T17:24:39.000Z,WARNING,kernel,audit: audit_lost=36 audit_rate_limit=0 audit_backlog_limit=64
2025-12-14T17:24:39.000Z,ERROR,kernel,audit: kauditd retry queue overflow
2025-12-14T17:25:19.000Z,WARNING,kernel,[UFW BLOCK] IN=wlan0 OUT= MAC=01:00:5e:00:00:01:64:85:05:25:cb:1a:08:00 SRC=192.168.1.1 DST=224.0.0.1 LEN=36 TOS=0x00 PREC=0x00 TTL=1 ID=20791 DF PROTO=2 
2025-12-14T17:27:24.000Z,WARNING,kernel,[UFW BLOCK] IN=wlan0 OUT= MAC=01:00:5e:00:00:01:64:85:05:25:cb:1a:08:00 SRC=192.168.1.1 DST=224.0.0.1 LEN=36 TOS=0x00 PREC=0x00 TTL=1 ID=31219 DF PROTO=2 
2025-12-14T17:29:29.000Z,WARNING,kernel,[UFW BLOCK] IN=wlan0 OUT= MAC=01:00:5e:00:00:01:64:85:05:25:cb:1a:08:00 SRC=192.168.1.1 DST=224.0.0.1 LEN=36 TOS=0x00 PREC=0x00 TTL=1 ID=36506 DF PROTO=2 
2025-12-14T17:30:36.000Z,WARNING,kernel,kauditd_printk_skb: 52 callbacks suppressed
2025-12-14T17:30:36.000Z,WARNING,kernel,audit: audit_lost=38 audit_rate_limit=0 audit_backlog_limit=64
2025-12-14T17:30:36.000Z,ERROR,kernel,audit: kauditd retry queue overflow
2025-12-14T17:31:34.000Z,WARNING,kernel,[UFW BLOCK] IN=wlan0 OUT= MAC=01:00:5e:00:00:01:64:85:05:25:cb:1a:08:00 SRC=192.168.1.1 DST=224.0.0.1 LEN=36 TOS=0x00 PREC=0x00 TTL=1 ID=43271 DF PROTO=2 
2025-12-14T17:32:39.000Z,WARNING,kernel,audit: audit_lost=39 audit_rate_limit=0 audit_backlog_limit=64
2025-12-14T17:32:39.000Z,ERROR,kernel,audit: kauditd retry queue overflow
2025-12-14T17:33:23.000Z,ERROR,kernel,audit: kauditd retry queue overflow
2025-12-14T17:33:39.000Z,WARNING,kernel,[UFW BLOCK] IN=wlan0 OUT= MAC=01:00:5e:00:00:01:64:85:05:25:cb:1a:08:00 SRC=192.168.1.1 DST=224.0.0.1 LEN=36 TOS=0x00 PREC=0x00 TTL=1 ID=49317 DF PROTO=2 
2025-12-14T17:33:55.000Z,WARNING,kernel,kauditd_printk_skb: 52 callbacks suppressed
2025-12-14T17:33:55.000Z,WARNING,kernel,audit: audit_lost=42 audit_rate_limit=0 audit_backlog_limit=64
2025-12-14T17:33:55.000Z,ERROR,kernel,audit: kauditd retry queue overflow
2025-12-14T17:35:44.000Z,WARNING,kernel,[UFW BLOCK] IN=wlan0 OUT= MAC=01:00:5e:00:00:01:64:85:05:25:cb:1a:08:00 SRC=192.168.1.1 DST=224.0.0.1 LEN=36 TOS=0x00 PREC=0x00 TTL=1 ID=54433 DF PROTO=2 
2025-12-14T17:37:49.000Z,WARNING,kernel,[UFW BLOCK] IN=wlan0 OUT= MAC=01:00:5e:00:00:01:64:85:05:25:cb:1a:08:00 SRC=192.168.1.1 DST=224.0.0.1 LEN=36 TOS=0x00 PREC=0x00 TTL=1 ID=70 DF PROTO=2 
2025-12-14T17:39:54.000Z,WARNING,kernel,[UFW BLOCK] IN=wlan0 OUT= MAC=01:00:5e:00:00:01:64:85:05:25:cb:1a:08:00 SRC=192.168.1.1 DST=224.0.0.1 LEN=36 TOS=0x00 PREC=0x00 TTL=1 ID=3124 DF PROTO=2 
2025-12-14T17:41:59.000Z,WARNING,kernel,[UFW BLOCK] IN=wlan0 OUT= MAC=01:00:5e:00:00:01:64:85:05:25:cb:1a:08:00 SRC=192.168.1.1 DST=224.0.0.1 LEN=36 TOS=0x00 PREC=0x00 TTL=1 ID=3589 DF PROTO=2 
2025-12-14T17:44:04.000Z,WARNING,kernel,[UFW BLOCK] IN=wlan0 OUT= MAC=01:00:5e:00:00:01:64:85:05:25:cb:1a:08:00 SRC=192.168.1.1 DST=224.0.0.1 LEN=36 TOS=0x00 PREC=0x00 TTL=1 ID=7796 DF PROTO=2 
2025-12-14T17:46:09.000Z,WARNING,kernel,[UFW BLOCK] IN=wlan0 OUT= MAC=01:00:5e:00:00:01:64:85:05:25:cb:1a:08:00 SRC=192.168.1.1 DST=224.0.0.1 LEN=36 TOS=0x00 PREC=0x00 TTL=1 ID=8330 DF PROTO=2 
2025-12-14T17:47:39.000Z,WARNING,kernel,audit: audit_lost=43 audit_rate_limit=0 audit_backlog_limit=64
2025-12-14T17:47:39.000Z,ERROR,kernel,audit: kauditd retry queue overflow
2025-12-14T17:48:14.000Z,WARNING,kernel,[UFW BLOCK] IN=wlan0 OUT= MAC=01:00:5e:00:00:01:64:85:05:25:cb:1a:08:00 SRC=192.168.1.1 DST=224.0.0.1 LEN=36 TOS=0x00 PREC=0x00 TTL=1 ID=10323 DF PROTO=2 
2025-12-14T17:50:19.000Z,WARNING,kernel,[UFW BLOCK] IN=wlan0 OUT= MAC=01:00:5e:00:00:01:64:85:05:25:cb:1a:08:00 SRC=192.168.1.1 DST=224.0.0.1 LEN=36 TOS=0x00 PREC=0x00 TTL=1 ID=13178 DF PROTO=2 
2025-12-14T17:52:24.000Z,WARNING,kernel,[UFW BLOCK] IN=wlan0 OUT= MAC=01:00:5e:00:00:01:64:85:05:25:cb:1a:08:00 SRC=192.168.1.1 DST=224.0.0.1 LEN=36 TOS=0x00 PREC=0x00 TTL=1 ID=20916 DF PROTO=2 
2025-12-14T17:53:25.000Z,WARNING,user@1002.service,A backend call failed: Inhibiting other than idle not supported
2025-12-14T17:53:25.000Z,WARNING,user@1002.service,A backend call failed: Inhibiting other than idle not supported
2025-12-14T17:54:29.000Z,WARNING,kernel,[UFW BLOCK] IN=wlan0 OUT= MAC=01:00:5e:00:00:01:64:85:05:25:cb:1a:08:00 SRC=192.168.1.1 DST=224.0.0.1 LEN=36 TOS=0x00 PREC=0x00 TTL=1 ID=33299 DF PROTO=2 
2025-12-14T17:55:16.000Z,ERROR,kernel,audit: kauditd retry queue overflow
2025-12-14T17:55:25.000Z,WARNING,kernel,audit: audit_lost=45 audit_rate_limit=0 audit_backlog_limit=64
2025-12-14T17:55:25.000Z,ERROR,kernel,audit: kauditd retry queue overflow
2025-12-14T17:55:41.000Z,WARNING,kernel,audit: audit_lost=46 audit_rate_limit=0 audit_backlog_limit=64
2025-12-14T17:55:41.000Z,ERROR,kernel,audit: kauditd retry queue overflow
2025-12-14T17:56:14.000Z,WARNING,user@1002.service,A backend call failed: Inhibiting other than idle not supported
2025-12-14T17:56:14.000Z,WARNING,user@1002.service,A backend call failed: Inhibiting other than idle not supported
2025-12-14T18:00:27.000Z,WARNING,kernel,audit: audit_lost=47 audit_rate_limit=0 audit_backlog_limit=64
2025-12-14T18:00:27.000Z,ERROR,kernel,audit: kauditd retry queue overflow
2025-12-14T18:02:49.000Z,WARNING,kernel,[UFW BLOCK] IN=wlan0 OUT= MAC=01:00:5e:00:00:01:64:85:05:25:cb:1a:08:00 SRC=192.168.1.1 DST=224.0.0.1 LEN=36 TOS=0x00 PREC=0x00 TTL=1 ID=48284 DF PROTO=2 
2025-12-14T18:04:54.000Z,WARNING,kernel,[UFW BLOCK] IN=wlan0 OUT= MAC=01:00:5e:00:00:01:64:85:05:25:cb:1a:08:00 SRC=192.168.1.1 DST=224.0.0.1 LEN=36 TOS=0x00 PREC=0x00 TTL=1 ID=52967 DF PROTO=2 
2025-12-14T18:06:52.000Z,WARNING,kernel,audit: audit_lost=48 audit_rate_limit=0 audit_backlog_limit=64
2025-12-14T18:06:52.000Z,ERROR,kernel,audit: kauditd retry queue overflow
2025-12-14T18:06:59.000Z,WARNING,kernel,[UFW BLOCK] IN=wlan0 OUT= MAC=01:00:5e:00:00:01:64:85:05:25:cb:1a:08:00 SRC=192.168.1.1 DST=224.0.0.1 LEN=36 TOS=0x00 PREC=0x00 TTL=1 ID=56829 DF PROTO=2 
2025-12-14T18:09:04.000Z,WARNING,kernel,audit: audit_lost=49 audit_rate_limit=0 audit_backlog_limit=64
2025-12-14T18:09:04.000Z,ERROR,kernel,audit: kauditd retry queue overflow
2025-12-14T18:09:04.000Z,WARNING,kernel,[UFW BLOCK] IN=wlan0 OUT= MAC=01:00:5e:00:00:01:64:85:05:25:cb:1a:08:00 SRC=192.168.1.1 DST=224.0.0.1 LEN=36 TOS=0x00 PREC=0x00 TTL=1 ID=3649 DF PROTO=2 
2025-12-14T18:09:46.000Z,WARNING,kernel,audit: audit_lost=50 audit_rate_limit=0 audit_backlog_limit=64
